ID транзакции;Категория;Сумма покупки;Кешбэк
-15755094_45227556;Аптеки, медицина;5435,67;271,78
-15755094_45227725;Аптеки, медицина;5614,13;112,28
-15755094_45227873;Аптеки, медицина;8923,33;178,47
-15755094_45228289;Аптеки, медицина;23728;474,56
-15755094_45228497;Аптеки, медицина;6114,4;122,29
-15755094_45228742;Аптеки, медицина;5967,87;716,14
-15755094_45228941;Аптеки, медицина;6264,87;125,3
-15755094_45229273;Аптеки, медицина;8583,73;171,67
-15755094_45229641;Аптеки, медицина;6084,07;121,68
-15755094_45229880;Аптеки, медицина;5813,67;116,27
-15755094_45230118;Аптеки, медицина;6056,47;121,13
-15755094_45230453;Аптеки, медицина;43689,8;5242,78
-15755094_45230856;Аптеки, медицина;5736,73;114,73
-15755094_45231280;Аптеки, медицина;7554,67;151,09
-15755094_45231600;Аптеки, медицина;6826,93;819,23
-15755094_45231863;Аптеки, медицина;5567,8;111,36
-15755094_45232219;Аптеки, медицина;5019,2;100,38
-15755094_45232347;Аптеки, медицина;4094,6;491,35
-15755094_45232483;Аптеки, медицина;4732,13;567,86
-15755094_45232710;Аптеки, медицина;5967,47;119,35
-15755094_45232825;Аптеки, медицина;5204,73;104,09
-15755094_45232948;Аптеки, медицина;8243,07;164,86
-15755094_45233040;Аптеки, медицина;5619,8;112,4
-15755094_45233326;Аптеки, медицина;6288,07;125,76
-15755094_45233494;Аптеки, медицина;4803,6;576,43
-15755094_45233564;Аптеки, медицина;6464;129,28
-15755094_45233654;Аптеки, медицина;6007,53;120,15
-15755094_45233758;Аптеки, медицина;5719,8;114,4
-15755094_45234035;Аптеки, медицина;8675,47;433,77
-15755094_45234522;Аптеки, медицина;4981,13;99,62
-15755094_45234735;Аптеки, медицина;7200,13;144
-15755094_45235042;Аптеки, медицина;4901,93;98,04
-15755094_45235180;Аптеки, медицина;8127,2;162,54
-15755094_45235361;Аптеки, медицина;5166,13;258,31
-15755094_45235501;Аптеки, медицина;4435,8;310,51
-15755094_45235691;Аптеки, медицина;5728,8;114,58
-15755094_45235945;Аптеки, медицина;7063,4;141,27
-15755094_45236154;Аптеки, медицина;10753,13;1290,38
-15755094_45236445;Аптеки, медицина;5517,4;110,35
-15755094_45236645;Аптеки, медицина;4883,13;341,82
-15755094_45237175;Аптеки, медицина;6020,07;120,4
-15755094_45237450;Аптеки, медицина;8918,73;178,37
-15755094_45237691;Аптеки, медицина;6309,4;315,47
-15755094_45237804;Аптеки, медицина;6329,87;126,6
-15755094_45238009;Аптеки, медицина;7703,47;154,07
-15755094_45238272;Аптеки, медицина;8570,53;171,41
-15755094_45238505;Аптеки, медицина;5500,67;110,01
-15755094_45238784;Аптеки, медицина;5187,27;103,75
-15755094_45238942;Аптеки, медицина;4284,2;85,68
-15755094_45239111;Аптеки, медицина;6480,53;777,66
-15755094_45239315;Аптеки, медицина;5185,2;103,7
-15755094_45239410;Аптеки, медицина;4417,2;88,34
-15755094_45239507;Аптеки, медицина;3135,33;62,71
-15755094_45239629;Аптеки, медицина;3418,53;68,37
-15755094_45239804;Аптеки, медицина;4237,47;211,87
-15755094_45239997;Аптеки, медицина;4600,87;92,02
-15755094_45240119;Аптеки, медицина;5509;110,18
-15755094_45240192;Аптеки, медицина;6053,87;121,08
-15755094_45240299;Аптеки, медицина;5861,13;117,22
-15755094_45240820;Аптеки, медицина;4137,33;82,75
-15755094_45240882;Аптеки, медицина;5050,73;101,01
-15755094_45240935;Аптеки, медицина;5636,73;112,73
-15755094_45241202;Аптеки, медицина;6853,53;137,07
-15755094_45241492;Аптеки, медицина;4616,27;92,33
-15755094_45241736;Аптеки, медицина;4399,6;87,99
-15755094_45241879;Аптеки, медицина;4697,87;93,96
-15755094_45242014;Аптеки, медицина;4915,2;344,06
-15755094_45242422;Аптеки, медицина;5327,6;639,31
-15755094_45242542;Аптеки, медицина;4405,93;88,12
-15755094_45242637;Аптеки, медицина;5774,6;115,49
-15755094_45242821;Аптеки, медицина;4539,87;90,8
-15755094_45242886;Аптеки, медицина;5064,33;607,72
-15755094_45243113;Аптеки, медицина;5667,07;113,34
-15755094_45243292;Аптеки, медицина;5637,07;112,74
-15755094_45243506;Аптеки, медицина;9218,27;1106,19
-15755094_45244047;Аптеки, медицина;4236,73;508,41
-15755094_45244090;Аптеки, медицина;5493,53;384,55
-15755094_45244279;Аптеки, медицина;4477,4;537,29
-15755094_45244527;Аптеки, медицина;5956,73;297,84
-15755094_45244546;Аптеки, медицина;4512,6;541,51
-15755094_45244659;Аптеки, медицина;7389,4;147,79
-15755094_45244847;Аптеки, медицина;6034,13;724,1
-15755094_45245014;Аптеки, медицина;6889,87;137,8
-15755094_45245155;Аптеки, медицина;4275,53;213,78
-15755094_45245387;Аптеки, медицина;5075,13;609,02
-15755094_45245562;Аптеки, медицина;5815,33;116,31
-15755094_45245764;Аптеки, медицина;5028,27;251,41
-15755094_45245904;Аптеки, медицина;6297,93;125,96
-15755094_45246062;Аптеки, медицина;3208,13;64,16
-15755094_45246130;Аптеки, медицина;4092,13;81,84
-15755094_45246135;Аптеки, медицина;6495,87;129,92
-15755094_45246338;Аптеки, медицина;3996,6;79,93
-15755094_45246419;Аптеки, медицина;3860,33;77,21
-15755094_45246497;Аптеки, медицина;4980,93;99,62
-15755094_45246577;Аптеки, медицина;5353,07;107,06
-15755094_45246892;Аптеки, медицина;4748,47;237,42
-15755094_45247017;Аптеки, медицина;6823,67;136,47
-15755094_45247116;Аптеки, медицина;6089,67;121,79
-15755094_45247278;Аптеки, медицина;4388,13;87,76
-15755094_45247289;Аптеки, медицина;4785,8;95,72
-15755094_45247512;Аптеки, медицина;7234,93;144,7
-15755094_45247837;Аптеки, медицина;5944,73;713,37
-15755094_45248176;Аптеки, медицина;7236,6;144,73
-15755094_45248404;Аптеки, медицина;8820,87;1058,5
-15755094_45248695;Аптеки, медицина;5988,73;119,77
-15755094_45249013;Аптеки, медицина;4673,93;233,7
-15755094_45249168;Аптеки, медицина;4701,73;94,03
-15755094_45249393;Аптеки, медицина;4219,6;295,37
-15755094_45249477;Аптеки, медицина;5840,87;116,82
-15755094_45249706;Аптеки, медицина;4451,53;222,58
-15755094_45249896;Аптеки, медицина;5586,27;111,73
-15755094_45250088;Аптеки, медицина;4867,33;243,37
-15755094_45250516;Аптеки, медицина;5487,13;658,46
-15755094_45250668;Аптеки, медицина;4892,73;97,85
-15755094_45250812;Аптеки, медицина;4857,73;97,15
-15755094_45251069;Аптеки, медицина;5113;102,26
-15755094_45251153;Аптеки, медицина;6307;126,14
-15755094_45251520;Аптеки, медицина;5908,47;118,17
-15755094_45251619;Аптеки, медицина;7214,13;144,28
-15755094_45251803;Аптеки, медицина;5864,2;117,28
-15755094_45252071;Аптеки, медицина;6210,33;310,52
-15755094_45252253;Аптеки, медицина;6420,33;449,42
-15755094_45252484;Аптеки, медицина;5276,07;633,13
-15755094_45253116;Аптеки, медицина;9020,2;180,4
-15755094_45253137;Аптеки, медицина;8206,6;410,33
-15755094_45253499;Аптеки, медицина;6071,33;728,56
-15755094_45253565;Аптеки, медицина;6837,87;136,76
-15755094_45253702;Аптеки, медицина;5585,13;111,7
-15755094_45253727;Аптеки, медицина;8420,8;168,42
-15755094_45253975;Аптеки, медицина;6264;125,28
-15755094_45254485;Аптеки, медицина;5019,87;100,4
-15755094_45254564;Аптеки, медицина;10532,27;210,65
-15755094_45255106;Аптеки, медицина;5023,6;251,18
-15755094_45255212;Аптеки, медицина;4586,53;550,38
-15755094_45255266;Аптеки, медицина;5681,53;113,63
-15755094_45255614;Аптеки, медицина;5091,13;610,94
-15755094_45255822;Аптеки, медицина;5229,2;104,58
-15755094_45256028;Аптеки, медицина;18005,4;360,11
-15755094_45256424;Аптеки, медицина;14415,47;288,31
-15755094_45256949;Аптеки, медицина;14273,93;285,48
-15755094_45257251;Аптеки, медицина;22220,67;444,41
-15755094_45257423;Аптеки, медицина;25339,67;506,79
-15755094_45257621;Аптеки, медицина;9651,87;193,04
-15755094_45257744;Аптеки, медицина;12463,8;1495,66
-15755094_45257945;Аптеки, медицина;6079,93;729,59
-15755094_45258079;Аптеки, медицина;4942;345,94
-15755094_45258246;Аптеки, медицина;5566,87;278,34
-15755094_45258797;Аптеки, медицина;6001,07;120,02
-15755094_45259060;Аптеки, медицина;4219,27;506,31
-15755094_45259652;Аптеки, медицина;4984,47;99,69
-15755094_45259760;Аптеки, медицина;6782,13;135,64
-15755094_45259926;Аптеки, медицина;6845,67;821,48
-15755094_45260044;Аптеки, медицина;8219,67;164,39
-15755094_45260108;Аптеки, медицина;5819,6;116,39
-15755094_45260288;Аптеки, медицина;5472,6;273,63
-15755094_45260497;Аптеки, медицина;5878,2;293,91
-15755094_45260693;Аптеки, медицина;7877,53;157,55
-15755094_45260862;Аптеки, медицина;6792,4;135,85
-15755094_45261064;Аптеки, медицина;5311,53;637,38
-15755094_45261286;Аптеки, медицина;20467,4;1023,37
-15755094_45261399;Аптеки, медицина;6224,6;124,49
-15755094_45261597;Аптеки, медицина;7947,07;953,65
-15755094_45261791;Аптеки, медицина;7675,8;153,52
-15755094_45261940;Аптеки, медицина;6391,47;127,83
-15755094_45262131;Аптеки, медицина;14830,2;1779,62
-15755094_45262255;Аптеки, медицина;5687,8;682,54
-15755094_45262418;Аптеки, медицина;5620,8;112,42
-15755094_45262638;Аптеки, медицина;10779,07;215,58
-15755094_45262875;Аптеки, медицина;6734,67;336,73
-15755094_45263339;Аптеки, медицина;6332,33;126,65
-15755094_45263535;Аптеки, медицина;8303,87;996,46
-15755094_45263612;Аптеки, медицина;9610,8;192,22
-15755094_45263861;Аптеки, медицина;5542,73;665,13
-15755094_45264230;Аптеки, медицина;6151;123,02
-15755094_45264325;Аптеки, медицина;11681,07;233,62
-15755094_45264479;Аптеки, медицина;7358,8;147,18
-15755094_45264708;Аптеки, медицина;6612,6;132,25
-15755094_45264873;Аптеки, медицина;11078;553,9
-15755094_45265026;Аптеки, медицина;4812,93;96,26
-15755094_45265116;Аптеки, медицина;5486,67;109,73
-15755094_45265303;Аптеки, медицина;4605,33;92,11
-15755094_45265824;Аптеки, медицина;8420,8;168,42
-15755094_45265871;Аптеки, медицина;5138,67;102,77
-15755094_45265997;Аптеки, медицина;5040,6;604,87
-15755094_45266151;Аптеки, медицина;10218,2;204,36
-15755094_45266382;Аптеки, медицина;6433,13;128,66
-15755094_45266723;Аптеки, медицина;5128,4;102,57
-15755094_45266831;Аптеки, медицина;5694,2;113,88
-15755094_45267014;Аптеки, медицина;5641,6;112,83
-15755094_45267100;Аптеки, медицина;5347,07;106,94
-15755094_45267303;Аптеки, медицина;5182,67;259,13
-15755094_45267331;Аптеки, медицина;4531,87;90,64
-15755094_45267498;Аптеки, медицина;8598,8;1031,86
-15755094_45267665;Аптеки, медицина;4717,07;94,34
-15755094_45267812;Аптеки, медицина;4185,47;83,71
-15755094_45267980;Аптеки, медицина;5118;102,36
-15755094_45268001;Аптеки, медицина;5763,53;115,27
-15755094_45268226;Аптеки, медицина;4903,2;588,38
-15755094_45268407;Аптеки, медицина;5068,47;608,22
-15755094_45268567;Аптеки, медицина;11416,07;1369,93
-15755094_45268628;Аптеки, медицина;5337,4;106,75
-15755094_45268836;Аптеки, медицина;4740,27;94,81
-15755094_45268947;Аптеки, медицина;5424,13;108,48
-15755094_45269136;Аптеки, медицина;6955,07;139,1
-15755094_45269351;Аптеки, медицина;6439,53;772,74
-15755094_45269452;Аптеки, медицина;6272,67;752,72
-15755094_45269600;Аптеки, медицина;8490,13;169,8
-15755094_45269649;Аптеки, медицина;11301,2;226,02
-15755094_45269872;Аптеки, медицина;4591,6;91,83
-15755094_45270150;Аптеки, медицина;4711,93;235,6
-15755094_45270285;Аптеки, медицина;5428,27;108,57
-15755094_45270517;Аптеки, медицина;5535,4;664,25
